Actor     Director  Movie     Oscar     Person  

Actor
actor_id    movie_id  
0001774     1277953   
0001674     1277953   
0001710     1277953   
0000586     1277953   
0056187     1277953   
0000362     1482459   
1159180     1482459   
1374980     1482459   
2357847     1482459   
0924508     1482459   
0000129     1229238   
1745736     1229238   
0670408     1229238   
0719637     1229238   
0638824     1229238   
0000375     1515091   
0000179     1515091   
0636426     1515091   
1046097     1515091   
0364813     1515091   
0000226     1409024   
0000169     1409024   
0000982     1409024   
1318596     1409024   
0000668     1409024   
1297015     1454029   
0205626     1454029   
0397171     1454029   
0818055     1454029   
1567113     1454029   
0241121     1655442   
0067367     1655442   
0000422     1655442   
0000342     1655442   
0000542     1655442   
0000658     1007029   
0000980     1007029   
0114742     1007029   
1927126     1007029   
3564817     1007029   
0000191     1532503   
0001626     1532503   
0491259     1532503   
0899681     1532503   
0502097     1532503   
0000375     1300854   
0000569     1300854   
0000332     1300854   
0001602     1300854   
0356017     1300854   
0136797     1690953   
1325419     1690953   
0000973     1690953   
1388927     1690953   
1258970     1690953   
0185819     1074638   
0001132     1074638   
0000849     1074638   
0000146     1074638   
0365140     1074638   
0005212     0903624   
0293509     0903624   
0035514     0903624   
0832792     0903624   
0574615     0903624   
0829576     1673434   
1500155     1673434   
1210124     1673434   
0004906     1673434   
0714147     1673434   
0147147     0770828   
0010736     0770828   
0788335     0770828   
0000178     0770828   
0000128     0770828   
0000345     1453405   
0000422     1453405   
0000114     1453405   
0000545     1453405   
0812307     1453405   
0004874     1905041   
0908094     1905041   
0425005     1905041   
0108287     1905041   
0735442     1905041   
0290556     1623205   
0005109     1623205   
0001838     1623205   
0931329     1623205   
0103785     1623205   
1517976     1408101   
0704270     1408101   
0757855     1408101   
0881631     1408101   
0670408     1408101   
0000604     1772341   
0798971     1772341   
1442113     1772341   
0528331     1772341   
0876138     1772341   
0000115     0481499   
1297015     0481499   
0005351     0481499   
0001416     0481499   
0001458     0481499   
0000358     0443272   
0000398     0443272   
0000657     0443272   
0330687     0443272   
0000652     0443272   
0000255     1024648   
0186505     1024648   
0000273     1024648   
0000422     1024648   
0001255     1024648   
0177896     1045658   
2225369     1045658   
0000134     1045658   
0915865     1045658   
0000676     1045658   
0004937     1853728   
0910607     1853728   
0000138     1853728   
0913488     1853728   
0000168     1853728   
0413168     1707386   
0000128     1707386   
0004266     1707386   
1086543     1707386   
0056187     1707386   
4139037     0454876   
0451234     0454876   
4853568     0454876   
5306953     0454876   
1300009     0454876   
0000093     0816711   
0257969     0816711   
2020146     0816711   
0197647     0816711   
0091253     0816711   
0000288     1800241   
0177896     1800241   
0010736     1800241   
0719637     1800241   
2225369     1800241   
2225369     1951264   
2955013     1951264   
4425051     1951264   
1193262     1951264   
0480808     1951264   
0068338     2294629   
0579953     2294629   
2676147     2294629   
1265802     2294629   
2949014     2294629   
0695435     2015381   
0757855     2015381   
1176985     2015381   
0004874     2015381   
0177896     2015381   
0000113     1454468   
0000123     1454468   
0000438     1454468   
1241511     1454468   
2060857     1454468   
0262635     1843866   
0424060     1843866   
1659221     1843866   
1107001     1843866   
0000602     1843866   
0005212     1170358   
0293509     1170358   
0035514     1170358   
0832792     1170358   
0574615     1170358   
0004715     1490017   
0006969     1490017   
1911947     1490017   
1555340     1490017   
0123262     1490017   
0000242     2109248   
0001804     2109248   
0001288     2109248   
2443758     2109248   
2930503     2109248   
0001401     1587310   
1102577     1587310   
1663205     1587310   
0544334     1587310   
0001767     1587310   
0413168     1877832   
0564215     1877832   
1055413     1877832   
2225369     1877832   
0000932     1877832   
0785227     2103281   
0164809     2103281   
0000198     2103281   
0005392     2103281   
1527905     2103281   
1165110     1981115   
0000204     1981115   
1089991     1981115   
0000164     1981115   
0001172     1981115   
1940449     1872181   
1297015     1872181   
0004937     1872181   
2851530     1872181   
0272173     1872181   
1093951     0831387   
2640264     0831387   
0913822     0831387   
0186505     0831387   
0647634     0831387   
1706767     2294449   
1475594     2294449   
0001780     2294449   
0751518     2294449   
0828226     2294449   
1083271     1291150   
0004715     1291150   
0001209     1291150   
2024927     1291150   
0279720     1291150   
0252230     2024544   
4833412     2024544   
6003176     2024544   
0061262     2024544   
2143282     2024544   
0000190     0790636   
0004950     0790636   
0001467     0790636   
0641354     0790636   
0001872     0790636   
0000949     2334873   
0137516     2334873   
0176384     2334873   
1973610     2334873   
0000285     2334873   
0695435     0369610   
0397171     0369610   
0451234     0369610   
0000352     0369610   
1339223     0369610   
0000375     2395427   
1165110     2395427   
0749263     2395427   
0262635     2395427   
0424060     2395427   
0688132     2096673   
0809613     2096673   
0454236     2096673   
0352778     2096673   
0085400     2096673   
0004874     2820852   
0908094     2820852   
0005458     2820852   
0735442     2820852   
0108287     2820852   
0000113     2293640   
0358316     2293640   
0000474     2293640   
0005049     2293640   
0176869     2293640   
0000129     2381249   
0719637     2381249   
0670408     2381249   
0272581     2381249   
0000609     2381249   
0005212     2310332   
0293509     2310332   
0035514     2310332   
0832792     2310332   
0574615     2310332   
0177896     2179136   
0973177     2179136   
6518675     2179136   
0715314     2179136   
0731826     2179136   
2225369     1951265   
1242688     1951265   
2955013     1951265   
0000437     1951265   
0000661     1951265   
0012523     2245084   
3994407     2245084   
2024644     2245084   
2554352     2245084   
1512166     2245084   
0000995     0816692   
0000190     0816692   
3237775     0816692   
0001475     0816692   
3154303     0816692   
0000949     1661199   
4141252     1661199   
0534635     1661199   
0000307     1661199   
1996829     1661199   
0447695     2848292   
2313103     2848292   
2794962     2848292   
0811242     2848292   
2799457     2848292   
0000474     2562232   
1297015     2562232   
2196179     2562232   
3691128     2562232   
0302108     2562232   
1519666     2980516   
0428065     2980516   
4350114     2980516   
6240141     2980516   
6887408     2980516   
0000194     3316960   
0098378     3316960   
0574460     3316960   
1446060     3316960   
0000285     3316960   
1886602     2582802   
0799777     2582802   
0001663     2582802   
2552034     2582802   
3271473     2582802   
1294664     1065073   
0000099     1065073   
6567391     1065073   
1085951     1065073   
0697637     1065073 


Director  
director_id  movie_id  
-----------  ----------
0000116      0120338   
0000184      0076759   
0011470      0298148   
0000229      0083866   
0000184      0120915   
0000600      0145487   
0000184      0121766   
0001392      0167260   
0000600      0316654   
0000154      0335345   
0000229      0107290   
0001392      0167261   
0004056      0266543   
0000709      0109830   
0021249      0110357   
0001060      0241527   
0001392      0120737   
0000184      0121765   
0549658      0086190   
0000386      0116629   
0893659      0325980   
0796117      0167404   
0449984      0080684   
0001565      0330373   
0001060      0099785   
0011470      0363771   
0905152      0234215   
0005366      0290002   
0011470      0126029   
0001060      0295297   
0083348      0317705   
0000165      0170016   
0000229      0073195   
0230032      0198781   
0000318      0096895   
0001756      0119654   
0190859      0304141   
0105169      0120363   
0001723      0315327   
0000229      0082971   
0000957      0117998   
0959034      0259446   
0718645      0087332   
0000976      0086960   
0000229      0407304   
0000709      0162222   
0000229      0119567   
0796117      0286106   
0711840      0266915   
0001060      0107614   
0958387      0099653   
0166256      0103639   
0000229      0120815   
0001392      0360717   
0000247      0120755   
0001741      0290334   
0005366      0295178   
0000709      0088763   
0229694      0396269   
0000318      0367594   
0005366      0145660   
0634240      0372784   
0000116      0103064   
0001243      0070047   
0814085      0209163   
0000881      0120591   
0281808      0031381   
0000881      0213149   
0000229      0097576   
0201509      0351283   
0005124      0114709   
0001756      0120912   
0000631      0172495   
0000386      0319262   
0510731      0356910   
0000126      0099348   
0001708      0112462   
0001112      0106977   
0001752      0240772   
0583600      0207201   
0000583      0177971   
0001723      0119528   
0459170      0077631   
0002653      0163025   
0000361      0117060   
0000318      0133152   
0000229      0087469   
0005190      0100405   
0855035      0386588   
0001628      0084805   
0001716      0092099   
0268370      0129387   
0757858      0268380   
0339030      0372183   
0265363      0090555   
0000709      0338348   
0001060      0104431   
0269463      0319343   
0005509      0368891   
0001469      0095953   
0000583      0118571   
0000165      0112384   
0905152      0133093   
0873779      0101414   
0118333      0120855   
0000165      0268978   
0551128      0299658   
0000559      0094137   
0005366      0212338   
0721817      0102798   
0000631      0212985   
0000229      0264464   
0240797      0142342   
0936404      0059742   
0000318      0103776   
0005124      0120623   
0178997      0120484   
0074426      0307453   
0848414      0246460   
0001351      0070735   
0001628      0106918   
0781842      0398165   
0001741      0120903   
0005540      0175142   
0001490      0093010   
0000709      0161081   
0814085      0120616   
1103162      0120667   
0000709      0096438   
0001716      0092644   
0001081      0116695   
0331532      0267913   
0314671      0055254   
0005190      0163187   
0181902      0089880   
0609236      0181852   
0001102      0087363   
0000985      0119822   
0001149      0097733   
0000116      0111503   
0213450      0275847   
0736930      0252866   
0664756      0111070   
0001639      0343818   
0001149      0104714   
0003418      0232500   
0858525      0118998   
0000824      0076666   
0718627      0061852   
0000484      0077975   
0300265      0114148   
0001661      0104257   
0003418      0295701   
0711840      0120812   
0617130      0185937   
0001460      0120647   
0002132      0097778   
0591450      0164912   
0788940      0073629   
0001915      0105417   
0905152      0242653   
0501185      0304669   
0506613      0349205   
0000881      0172156   
0001814      0119217   
0000231      0091763   
0500343      0130623   
0001104      0120689   
0000165      0117438   
0378893      0115433   
0000386      0120685   
0006625      0100758   
0001723      0129290   
0000338      0068646   
0001149      0078346   
0000881      0117500   
0227540      0371606   
0781842      0305224   
0000583      0332452   
0788202      0305669   
0000487      0286716   
0000229      0181689   
0922346      0146316   
0001129      0102926   
0002653      0097523   
0505152      0109813   
0005222      0169547   
0000431      0084434   
0001149      0122151   
0000142      0405159   
0000431      0350258   
0000217      0338751   
0000142      0327056   
0420941      0340855   
0005237      0159365   
0000591      0253474   
0197636      0274558   
0005069      0268126   
0298807      0139654   
0286975      0285742   
0264236      0280778   
0001752      0195685   
0001752      0181865   
0000438      0183659   
0005303      0171804   
0002120      0124315   
0003506      0172493   
0006960      0138097   
0000905      0118799   
0001707      0118564   
0000436      0119488   
0005237      0116209   
0382956      0117631   
0001054      0116282   
0000154      0112573   
0001214      0113627   
0000209      0112818   
0001741      0114814   
0000095      0113819   
0724798      0109306   
0000318      0109707   
0000095      0109348   
0000229      0108052   
0001129      0107818   
0001005      0107822   
0000142      0105695   
0000976      0105323   
0412465      0104454   
0528718      0104952   
0881038      0101587   
0000416      0101889   
0775447      0100486   
0001661      0100157   
0000217      0099685   
0000915      0097239   
0006487      0097937   
0001880      0097441   
0000231      0096969   
0438279      0094608   
0187769      0095159   
0001410      0094606   
0000934      0093389   
0000231      0094291   
0422484      0093565   
0000361      0094226   
0000217      0090863   
0354279      0090830   
0000095      0091167   
0001628      0089755   
0002199      0089424   
0557751      0090203   
0000165      0088933   
0001379      0089841   
0001232      0086879   
0000914      0087921   
0423646      0087553   
0000180      0087892   
0000985      0086425   
0000915      0086423   
0001837      0086617   
0000277      0083987   
0001587      0084707   
0399853      0082158   
0753073      0082846   
0330619      0082031   
0000886      0082979   
0000602      0081283   
0000217      0081398   
0000776      0080549   
0001129      0081150   
0000914      0079417   
0728688      0079638   
0000797      0078841   
0001047      0077416   
0000797      0077362   
0006889      0077289   
0000095      0075686   
0006889      0076095   
0003593      0076245   
0000814      0075148   
0001486      0074958   
0001587      0074119   
0001232      0073486   
0006889      0073766   
0000797      0073692   
0000338      0071562   
0005196      0071598   
0000217      0071115   
0001486      0071877   
0000814      0070640   
0291035      0070819   
0108745      0070509   
0000953      0070510   
0002080      0068327   
0441501      0068326   
0001243      0067116   
0001587      0067309   
0000953      0067328   
0769874      0066206   
0001692      0066579   
0000180      0066319   
0780833      0065377   
0772259      0064665   
0368871      0065126   
0623768      0064840   
0001628      0065088   
0757256      0064117   
0715346      0063385   
0625680      0062794   
0943758      0062994   
0343260      0063654   
0000591      0063522   
0422484      0061811   
0006452      0061735   
0742341      0061512   
0671957      0061418   
0001566      0061722   
0003593      0060665   
0001566      0061184   
0000697      0060424   
0799033      0059017   
0772259      0059084   
0168641      0059798   
0337885      0059573   
0002030      0058385   
0829038      0058331   
0202088      0058672   
0128050      0057831   
0724798      0057590   
0625680      0057251   
0728688      0057163   
0002190      0057634   
0000180      0056172   
0612322      0056592   
0671957      0056241   
0112218      0056541   
0730385      0055614   
0006452      0055031   
0001120      0054749   
0936404      0055614   
0000697      0053604   
0112218      0053793   
0542702      0053622   
0000040      0054331   
0943758      0052618   
0002338      0053226   
0828419      0052738   
0591486      0051658   
0542720      0052182   
0936404      0051758   
0943758      0051411   
0000180      0050212   
0425913      0051077   
0517597      0050933   
0027183      0048960   
0485943      0049408   
0514822      0048947   
0591486      0049456   
0802862      0049966   
0828419      0049261   
0542720      0048356   
0542702      0048563   
0000406      0048380   
0001415      0048028   
0001415      0047296   
0780833      0046874   
0000581      0046754   
0003593      0045793   
0000697      0046359   
0943758      0046250   
0001124      0044672   
0003593      0044706   
0542702      0044509   
0001415      0045296   
0591486      0044391   
0000406      0045061   
0591486      0043278   
0001379      0043265   
0001415      0044081   
0828419      0043924   
0000581      0042192   
0330456      0042367   
0002030      0042276   
0467396      0042546   
0744035      0041113   
0943758      0041452   
0454771      0041996   
0000581      0041587   
0000059      0040416   
0624535      0040495   
0001379      0040897   
0001379      0040506   
0001415      0039416   
0002030      0039335   
0693281      0039370   
0780833      0039628   
0943758      0036868   
0500552      0039040   
0332539      0038873   
0000697      0037884   
0002031      0037913   
0001415      0038190   
0113284      0037120   
0564970      0036872   
0002030      0036855   
0644048      0037135   
0002031      0034583   
0795864      0036515   
0454771      0036377   
0828419      0036172   
0939992      0035896   
0943758      0035093   
0002031      0035575   
0503777      0033774   
0000406      0033729   
0001328      0034167   
0000033      0034248   
0332539      0033677   
0000033      0032976   
0002030      0032904   
0939992      0032671   
0943758      0033253   
0000406      0032551   
0939992      0031385   
0000406      0031971   
0001008      0030993   
0851537      0029942   
0943758      0030287   
0124877      0030317   
0226189      0029146   
0281808      0028691   
0291548      0028944   
0454771      0029047   
0564970      0028597   
0502752      0027698   
0226189      0028313   
0001328      0027459   
0503777      0027300   
0001008      0027996   
0515979      0026752   
0000406      0026529   
0337595      0026261   
0001008      0025316   
0515979      0023876   
0466099      0024473   
0792514      0024353   
0332539      0022958   
0896542      0021730   
0783629      0022386   
0097648      0021635   
0749484      0021746   
0113284      0021885   
0384276      0021148   
0851537      0022397   
0064600      0019729   
0191899      0020018   
0853130      0019788   
0515979      0019824   
0920074      0018578   
0903049      0019071   
0097648      0018379   
0587277      0018515   
0005124      0317219   
0893659      0383574   
0711840      0376994   
0000165      0382625   
0001741      0348150   
0757858      0438097   
0426333      0327084   
0570912      0415306   
0178997      0389860   
0353673      0375679   
0587955      0379725   
0003506      0358273   
0300866      0365737   
0576987      0387131   
0000487      0388795   
0009190      0317919   
0588087      0413267   
0893659      0449088   
0946734      0373889   
0506613      0477347   
0339030      0440963   
0083348      0382932   
0004306      0366548   
0798899      0462538   
0132709      0381061   
0610831      0454921   
0000881      0418279   
0811583      0416449   
0065608      0486946   
0031976      0478311   
0000217      0407887   
0531817      0455590   
0001241      0436697   
0206760      0449059   
0174374      0443489   
0634240      0468569   
0269463      0371746   
0000229      0367882   
1349376      0480249   
0000916      0448157   
0004056      0910970   
0005509      0465234   
0384722      0952640   
0651706      0441773   
0371755      0451079   
0455078      1000774   
0718646      0467406   
0011470      0499448   
0711840      0293564   
1630273      0795421   
0001053      0477348   
0000759      0469494   
0196860      0450188   
0006904      0465538   
0000881      1055369   
0946734      0417741   
0230032      1049413   
0677037      1049413   
0680846      1119646   
0009190      0796366   
1224299      0892782   
0970447      0892782   
0757858      1080016   
0862211      1080016   
0362566      1099212   
0201509      0479952   
0569891      0479952   
0004303      0458525   
0506613      1078912   
0286975      0830515   
0281945      1041829   
0510912      1013752   
0000142      1205489   
0139867      1114740   
0603628      0936501   
0814085      1046173   
0000965      1010048   
0001814      1013753   
0197636      0976051   
0000095      0497465   
0000116      0499549   
0881279      0435761   
0000318      1014759   
0269463      1228705   
1720541      1325004   
0919363      1259571   
0634240      1375666   
0359387      0878804   
1853544      1323594   
0593610      0892791   
0858525      1231580   
0213450      0892769   
0005363      0988045   
0958969      1155076   
0000386      1190080   
0504642      0800320   
0240797      1375670   
0000941      0887912   
0178376      1263670   
0000233      0361748   
0200005      0929632   
0367431      0063227   
0946734      1201607   
0000881      1399103   
0946734      0926084   
0680846      1411697   
0551128      1298650   
0510912      1596343   
1977355      0398286   
0397174      0398286   
0005124      1216475   
0506977      1216475   
0000110      0800369   
0002653      0458339   
2676052      1104001   
1012501      1318514   
0001053      1403865   
0001054      1403865   
0270552      1478338   
0950775      1302011   
0393799      1504320   
0004716      0947798   
0751102      0964517   
0923736      0848228   
0634240      1345836   
0002657      1392170   
0174374      1324999   
1989536      0948470   
0028764      1217209   
0152312      1217209   
0532235      1637725   
0201509      1277953   
0569891      1277953   
0719208      1482459   
0049633      1482459   
0083348      1229238   
0005363      1515091   
0001756      1409024   
0853238      1454029   
0371890      1655442   
1630273      1007029   
0590122      1532503   
0000948      1300854   
1853544      1690953   
0719208      1690953   
0005222      1074638   
0001392      0903624   
0174374      1673434   
0811583      0770828   
0768959      1453405   
0510912      1905041   
0000600      1623205   
0009190      1408101   
0601781      1772341   
0210320      0481499   
0761498      0481499   
0000229      0443272   
0000255      1024648   
0751102      1045658   
0000233      1853728   
0393799      1707386   
0000487      0454876   
0286975      0816711   
0751102      1800241   
1349376      1951264   
0118333      2294629   
1601644      2294629   
0348181      2015381   
0190859      1454468   
0751577      1843866   
0751648      1843866   
0001392      1170358   
0520488      1490017   
0588087      1490017   
0000881      2109248   
0834902      1587310   
0001741      1877832   
0716257      2103281   
0851930      1981115   
1989536      1872181   
2284484      0831387   
0520488      2294449   
0588087      2294449   
0509448      1291150   
2588606      2024544   
0885249      0790636   
0000095      2334873   
1119880      0369610   
0923736      2395427   
0230032      2096673   
0215455      2096673   
1490123      2820852   
0049633      2293640   
1853544      2293640   
0003160      2381249   
0001392      2310332   
0000142      2179136   
1349376      1951265   
2320658      2245084   
0930261      2245084   
0634240      0816692   
0000110      1661199   
0006969      2848292   
0327944      2562232   
1016428      2980516   
0322144      3316960   
0922903      3316960   
3227090      2582802   
0000500      1065073   

Movie
id          name        year        rating      runtime     genre       earnings_rank
----------  ----------  ----------  ----------  ----------  ----------  -------------
0499549     Avatar      2009        PG-13       162         AVYS        1            
0120338     Titanic     1997        PG-13       194         DR          2            
0369610     Jurassic W  2015        PG-13       124         A           3            
0848228     The Avenge  2012        PG-13       143         A           4            
0468569     The Dark K  2008        PG-13       152         AT          5            
0120915     Star Wars:  1999        PG          133         AVS         6            
0076759     Star Wars   1977        PG          121         AVYS        7            
2395427     Avengers:   2015        PG-13       195         A           8            
1345836     The Dark K  2012        PG-13       165         A           9            
0298148     Shrek 2     2004        PG          92          VNCFY       10           
0083866     E.T. the E  1982        PG          115         VFYS        11           
1951264     The Hunger  2013        PG-13       146         V           12           
0383574     Pirates of  2006        PG-13       150         AVCY        13           
0110357     Lion King,  1994        G           89          VNCFL       14           
0435761     Toy Story   2010        G           103         VNCFY       15           
1300854     Iron Man 3  2013        PG-13       130         A           16           
1392170     The Hunger  2012        PG-13       142         A           17           
0145487     Spider-Man  2002        PG-13       121         AYST        18           
0107290     Jurassic P  1993        PG-13       127         AVHS        19           
1055369     Transforme  2009        PG-13       150         AVS         20           
2294629     Frozen      2013        PG          102         N           21           
1201607     Harry Pott  2011        PG-13       130         VDYM        22           
0266543     Finding Ne  2003        G           100         VNCF        23           
0121766     Star Wars:  2005        PG-13       140         AVYS        24           
0167260     Lord of th  2003        PG-13       201         AVY         25           
0316654     Spider-Man  2004        PG-13       127         AYST        26           
0335345     Passion of  2004        R           127         D           27           
1690953     Despicable  2013        PG          98          N           28           
1399103     Transforme  2011        PG-13       157         AVS         29           
2096673     Inside Out  2015        PG          94          N           30           
2820852     Furious 7   2015        PG-13       140         A           31           
2179136     American S  2015        R           133         A           32           
0167261     Lord of th  2002        PG-13       179         AVY         33           
1951265     The Hunger  2014        PG-13       123         V           34           
0413300     Spider-Man  2007        PG-13       140         AVST        35           
1014759     Alice in W  2010        PG          108         VFY         36           
2015381     Guardians   2014        PG-13       121         A           37           
2293640     Minions     2015        PG          91          N           38           
0109830     Forrest Gu  1994        PG-13       142         CD          39           
0413267     Shrek the   2007        PG          92          NVCFY       40           
0418279     Transforme  2007        PG-13       144         AVCST       41           
0371746     Iron Man    2008        PG-13       126         AVDST       42           
0241527     Harry Pott  2001        PG          152         VFY         43           
0367882     Indiana Jo  2008        PG-13       122         AV          44           
0120737     Lord of th  2001        PG-13       178         AVY         45           
1228705     Iron Man 2  2010        PG-13       124         AVS         46           
0121765     Star Wars:  2002        PG          143         AVS         47           
0449088     Pirates of  2007        PG-13       168         AVCY        48           
0086190     Star Wars:  1983        PG          134         AVYS        49           
0116629     Independen  1996        PG-13       145         AS          50           
0325980     Pirates of  2003        PG-13       143         AVCY        51           
1074638     Skyfall     2012        PG-13       143         A           52           
0903624     The Hobbit  2012        PG-13       169         V           53           
0417741     Harry Pott  2009        PG          153         AVFYMR      54           
1325004     The Twilig  2010        PG-13       124         DYR         55           
1259571     The Twilig  2009        PG-13       130         DYR         56           
0926084     Harry Pott  2010        PG-13       146         VDYM        57           
0167404     Sixth Sens  1999        PG-13       107         DMT         58           
1049413     Up          2009        PG          96          AVNCF       59           
1375666     Inception   2010        PG-13       148         AMST        60           
1673434     The Twilig  2012        PG-13       115         V           61           
0373889     Harry Pott  2007        PG-13       138         ADFY        62           
0363771     The Chroni  2005        PG          140         AVDFY       63           
0770828     Man of Ste  2013        PG-13       143         A           64           
0080684     Star Wars:  1980        PG          124         AVYS        65           
0330373     Harry Pott  2005        PG-13       157         VYMT        66           
0198781     Monsters,   2001        G           92          NCFY        67           
0099785     Home Alone  1990        PG          103         CF          68           
0234215     Matrix Rel  2003        R           138         AST         69           
1324999     The Twilig  2011        PG-13       117         V           70           
0290002     Meet the F  2004        PG-13       115         C           71           
1119646     The Hangov  2009        R           100         CM          72           
1454468     Gravity     2013        PG-13       91          S           73           
1453405     Monsters U  2013        G           104         N           74           
0126029     Shrek       2001        PG          90          VNCFYR      75           
0948470     The Amazin  2012        PG-13       136         A           76           
0295297     Harry Pott  2002        PG          161         VFYM        77           
0317705     The Incred  2004        PG          115         AVNCFS      78           
0170016     How the Gr  2000        PG          104         CFY         79           
0073195     Jaws        1975        PG          124         VHT         80           
1843866     Captain Am  2014        PG-13       136         A           81           
1170358     The Hobbit  2013        PG-13       161         V           82           
1490017     The Lego M  2014        PG          100         N           83           
0796366     Star Trek   2009        PG-13       127         AVS         84           
0480249     I Am Legen  2007        PG-13       101         DHST        85           
0878804     The Blind   2009        PG-13       129         D           86           
2310332     The Hobbit  2014        PG-13       144         V           87           
1411697     The Hangov  2011        R           102         C           88           
1323594     Despicable  2010        PG          95          NCF         89           
0096895     Batman      1989        PG-13       126         AYT         90           
0477347     Night at t  2006        PG          108         AVCFY       91           
0119654     Men in Bla  1997        PG-13       98          ACS         92           
0304141     Harry Pott  2004        PG          141         VFY         93           
0082971     Raiders of  1981        PG          115         AV          94           
0120363     Toy Story   1999        G           92          NCFY        95           
2109248     Transforme  2014        PG-13       165         A           96           
0317219     Cars        2006        G           124         NCF         97           
0315327     Bruce Almi  2003        PG-13       101         CYR         98           
0087332     Ghostbuste  1984        PG          105         ACYS        99           
0117998     Twister     1996        PG-13       113         ADT         100          
0259446     My Big Fat  2002        PG          96          CR          101          
1587310     Maleficent  2014        PG          97          A           102          
1298650     Pirates of  2011        PG-13       137         AVY         103          
0892791     Shrek Fore  2010        PG          93          VNCFY       104          
1905041     Fast & Fur  2013        PG-13       130         A           105          
1217209     Brave       2012        PG          93          N           106          
1623205     Oz the Gre  2013        PG          130         V           107          
0086960     Beverly Hi  1984        R           105         AC          108          
0376994     X-Men: The  2006        PG-13       104         AVST        109          
0407304     War of the  2005        PG-13       116         AVST        110          
1877832     X-Men: Day  2014        PG-13       131         A           111          
0162222     Cast Away   2000        PG-13       143         VD          112          
0070047     Exorcist,   1973        R           122         DH          113          
0119567     Lost World  1997        PG-13       129         AVHST       114          
1408101     Star Trek   2013        PG-13       132         A           115          
0286106     Signs       2002        PG-13       106         DHST        116          
0448157     Hancock     2008        PG-13       92          ACDYT       117          
0440963     The Bourne  2007        PG-13       111         AVMT        118          
0266915     Rush Hour   2001        PG-13       90          ACT         119          
0910970     WALL-E      2008        G           98          VNCFRS      120          
2245084     Big Hero 6  2014        PG          102         N           121          
0465234     National T  2007        PG          124         AVCMT       122          
1231580     Alvin and   2009        PG          88          NCFY        123          
0107614     Mrs. Doubt  1993        PG-13       125         CD          124          
0101414     Beauty and  1991        G           84          NFLR        125          
1637725     Ted         2012        R           106         C           126          
0360717     King Kong   2005        PG-13       187         AVDT        127          
0099653     Ghost       1990        PG-13       128         DYRT        128          
0892769     How to Tra  2010        PG          98          VNCFY       129          
0382625     The Da Vin  2006        PG-13       149         DMT         130          
0103639     Aladdin     1992        G           90          NCFYL       131          
0952640     Alvin and   2007        PG          92          CFY         132          
0120815     Saving Pri  1998        R           170         ADW         133          
1277953     Madagascar  2012        PG          93          N           134          
0441773     Kung Fu Pa  2008        PG          92          ANCF        135          
0120755     Mission: I  2000        PG-13       123         AT          136          
0290334     X2          2003        PG-13       133         AYST        137          
1482459     The Lorax   2012        PG          86          N           138          
0295178     Austin Pow  2002        PG-13       94          AVC         139          
0416449     300         2006        R           117         ADW         140          
0088763     Back to th  1985        PG          111         VCS         141          
1596343     Fast Five   2011        PG-13       130         AT          142          
1229238     Mission: I  2011        PG-13       133         A           143          
0396269     Wedding Cr  2005        R           119         CR          144          
0988045     Sherlock H  2009        PG-13       128         AVMT        145          
2103281     Dawn of th  2014        PG-13       130         A           146          
0372784     Batman Beg  2005        PG-13       141         AVYT        147          
0367594     Charlie an  2005        PG          115         VCFY        148          
0382932     Ratatouill  2007        G           110         NCF         149          
1981115     Thor: The   2013        PG-13       112         A           150          
0145660     Austin Pow  1999        PG-13       95          AC          151          
0103064     Terminator  1991        R           137         ADST        152          
1872181     The Amazin  2014        PG-13       142         A           153          
0816711     World War   2013        PG-13       123         A           154          
0209163     Mummy Retu  2001        PG-13       130         AVY         155          
0120591     Armageddon  1998        PG-13       144         AST         156          
1661199     Cinderella  2015        PG          105         D           157          
0398286     Tangled     2010        PG          100         NCFYLR      158          
0831387     Godzilla    2014        PG-13       123         A           159          
0348150     Superman R  2006        PG-13       154         AVYS        160          
0031381     Gone with   1939        G           238         DRW         161          
0213149     Pearl Harb  2001        PG-13       183         ADRW        162          
0892782     Monsters v  2009        PG          94          ANFS        163          
0366548     Happy Feet  2006        PG          109         NVCFL       164          
0097576     Indiana Jo  1989        PG-13       127         AV          165          
1080016     Ice Age: D  2009        PG          94          AVNCFR      166          
0438097     Ice Age: T  2006        PG          91          VNCF        167          
0351283     Madagascar  2005        PG          86          VNCF        168          
1099212     Twilight    2008        PG-13       122         DYRT        169          
0114709     Toy Story   1995        G           81          NCFY        170          
2294449     22 Jump St  2014        R           112         A           171          
1216475     Cars 2      2011        G           106         VNCF        172          
1291150     Teenage Mu  2014        PG-13       101         A           173          
0120912     Men in Bla  2002        PG-13       88          ACS         174          
2381249     Mission: I  2015        PG-13       131         A           175          
1772341     Wreck-It R  2012        PG          108         N           176          
0077631     Grease      1978        PG          110         CLR         177          
0816692     Interstell  2014        PG-13       169         V           178          
0172495     Gladiator   2000        R           155         AD          179          
0481499     The Croods  2013        PG          98          N           180          
1515091     Sherlock H  2011        PG-13       129         A           181          
0319262     The Day Af  2004        PG-13       124         AVDST       182          
0356910     Mr. and Mr  2005        PG-13       120         ACRT        183          
0029583     Snow White  1937        G           83          NFL         184          
0099348     Dances wit  1990        PG-13       180         VDE         185          
0112462     Batman For  1995        PG-13       122         AVYRT       186          
0106977     Fugitive,   1993        PG-13       130         AMT         187          
2848292     Pitch Perf  2015        PG-13       115         C           188          
